"Pergeseran Kekuasaan; Pengetahuan, Kekayaan, dan Kekerasan di Penghujung Abad ke-21","Text","Cet. 2","","Pantja Simpati","1992","","","330 TOF p","Indonesia","Jakarta","330","","","","<TOFFLER, Alvin.><Hermawan Sulistyo>","<Ilmu Ekonomi>","<20180061>"
"The Bandung Connection","Text","Cet. 2","9799792558929","MKAA","2011","","","959.8035 ABD b","Indonesia","Bandung","959.8035","","","","<ABDULGANI, Ruslan.>","<Sejarah Indonesia pada Periode Soekarno>","<20120278><20130401><20180073>"
"Inside, Outside","Text","","","","1985","","","823 WOU i","English","Boston","823","","","","<WOUK, Herman.>","<Sastra Inggris>","<19880541>"
"Perilaku Konsumen Jilid 1","Text","ed. 5","","Erlangga","2002","","","658.83 MOW P","Indonesia","Jakarta","658.83","","","","<Lina Salim><MOWEN, John C.><Michael Minor>","<Penelitian Pemasaran>","<20180020>"
"Perilaku Konsumen","Text","Jilid 2","978-979-688-319-8","PT Gelora Akara Pratama","2001","","","658.83 MOW P","Indonesia","Bandung","658.83","","","","<Lina Salim><MOWEN, John C.><Michael Minor>","<Penelitian dan Analisa Pemasaran>","<20180021>"
"Pesan Kepada kaum Muslimin","Text","Cet. 1","9786027267794","Pustaka Adina","2017","147 hlm; 18 cm","","2x0 SUF p","Indonesia","Depok","2x0","","","","<SUFI, Abdalqadir as.><Zaim Saidi>","<Akhlaq dan Tasawuf>","<20180482>"
"The Accidental Billionaires","Text","","","","","","","823 MEZ a","Indonesia","","823","","images_(15).jpg","","<MEZRICH, Ben.>","","<20120038>"
"Jenghis Khan; Legenda Sang Penakluk dari Mongolia","Text","Cet. 5","","Alvabet","2010","","","950.2 MAN j","Indonesia","Tangerang","950.2","","","","<MAN, John.><Kunti Saptoworini>","<Sejarah - Mongol>","<20130274>"
"La Tahzan; Jangan Bersedih!","Text","Cet. 13","","Qisthi Press","2004","","","2x5.1 QAR l","Indonesia","Jakarta Timur","2x5.1","","","","<QARNI, Aidh al.><Samson Rahman>","<Akhlaq dan Tasawuf>","<20040282><20040383>"
"Kompilasi Hukum Islam di Indonesia","Text","","","Humanora Utama press","","","","2x4.00598 AGA k","Indonesia","Bandung","2x4.00598","","","","<AGAMA, Departemen.>","<Fikih - Indonesia>","<20140341>"
"Membendung Arus; Respons GErakan Muhammadiyyah Terhadap Penetrasi Misi Kristen di Indonesia","Text","Cet. 1","","Mizan","1998","","","2x6.611 SHI m","Indonesia","Bandung","2x6.611","","images_(58).jpg","","<SHIHAB, Alwi.>","<Muhammadiyah>","<20090466>"
"Elemen-elemen Semiologi","Text","Cet. 1","9786026651204","Basabasi","2017","","","401.41 BAR e","Indonesia","Yogyakarta","401.41","","","","<BARTHES, Roland.><M. Ardiansyah.>","<Semiotik>","<20180519>"
"A Brief Illustrated Guide to Understanding Islam","Text","ed. 2","9789960340111","Darussalam","2002","","","2x0 IBR b","Indonesia","Riyadh","2x0","","","","<IBRAHIM, Ibrahim Ali.>","","<20180144>"
"Kuliah Iman yang Qur'ani; Suatu Pemahaman Baru","Text","Cet. 1","","Pustaka","1987","","","2x3 MUH k","Indonesia","Bandung","2x3","","","","<Pustaka><MUHSIN, Djauhari.>","","<19880228><19880224><19880221><19880230><19880229><20180329><20180291><20180285>"
"Kamus Istilah Islam","Text","Cet. 2","","Pustaka","2004","","","2x0.03 HAS","Indonesia","Bandung","2x0.03","","","","<Pustaka><HASIM, Moh. E.>","<Kamus Islam>","<20180452>"
"Rahasia Kematian, Alam Akhirat dan Kiamat","Text","Cet. 21","","Akbar Media","2015","","","2x3.5 SHI r","Indonesia","","2x3.5","","","","<SHIDDIQ, Abdur Rosyad.><QURTHUBI, Imam al.>","","<20160053>"
"Sejarah Kebudayaan Islam","Text","Cet. 1","","Pustaka","1997","","","2x6 MAJ s","Indonesia","Bandung","2x6","","","","<Pustaka><MAJID, \'Abdul Mun\'im.>","<Sosial dan Budaya Islam>","<19970057><19970061><20180348>"
"Seks dan Masyarakat dalam Islam","Text","","","Pustaka","1985","","","2x6.1 MUS s","Indonesia","Bandung","2x6.1","","","","<Pustaka><MUSALLAM. B.F.>","<Masyarakat Islam>","<20091283><20180306><20180406>"
"Di Depan Mahkamah Akal","Text","Cet. 1","","Pustaka","1986","","","2x0.1 MAU d","Indonesia","Bandung","2x0.1","","","","<Pustaka><MAUDUDI, Abul Ala.>","<Islam dan filsafat>","<19860158><19860163><19860159><20180393>"
"Sumbangan Islam Kepada Ilmu dan Kebudayaan","Text","Cet. 1","","Pustaka","1986","","","2x0.6 TAF s","Indonesia","Bandung","2x0.6","","","","<Pustaka><TAFSIR, Ahmad.><Komisi Nasional Mesir>","<Islam dan Ilmu Terapan>","<19860179><20180416><20180405>"
"Kabar dari Langit","Text","Cet. 1","","Pustaka","1988","","","811 SOE k","Indonesia","Bandung","811","","","","<Pustaka><SOEHERMAN, Djamil.><Mohammad Diponegoro>","<Puisi>","<19880355><20180335>"
"Marxisme dan Agama","Text","Cet. 2","","Pustaka","1984","","","2x3.96 HAS m","Indonesia","Bandung","2x3.96","","","","<Pustaka><HASHEM, O.>","","<20091082><20180392>"
"Hak Asasi Manusia dalam Islam","Text","Cet. 1","","","1985","","","2x4.732 MAU h","Indonesia","","2x4.732","","","","<Pustaka><MAUDUDI, Abul Ala.>","<HAM dalam Islam>","<19850693><20180394>"
"Hukum dan Susastra","Text","","","Penerbit Pustaka-Perpustakaan Salman Institut Teknologi Bandung","1992","","","802 DJA h","Indonesia","Bandung","802","","","","<Pustaka><DJAFAR, Iwan Nurdaya><LUBIS, T. Mulya>","<Sastra dan Hukum>","<20180366><20180365><20180364><20180363>"
"Surat-surat dari Penjara","Text","Cet. 1","","","1983","","","2x0 JAM s","Indonesia","","2x0","","","","<Pustaka><JAMALI, Mohammad Fadhel.>","","<20150109><19830845><19830852><20180417>"
"Kesehatan Menurut Islam","Text","","","Penerbit Pustaka-Perpustakaan Salman Institut Teknologi Bandung","1994","","","2x0.6 YUN k","Indonesia","Bandung","2x0.6","","","","<Pustaka><YUNUS, dr. Zulkifli>","","<20180333>"
"Hypno Slimming","Text","","","","","","","613 AFI h","Indonesia","","613","","","","<AFIFI, John.>","","<20120365>"
"Manusia Dan Alam Gaib","Text","Cet. 1","","pustaka firdaus","1991","","","2x3 BAS m","Indonesia","","2x3","","","","<SHALEH , yahya>","","<20150132><20040132>"
"Pengkafiran Sesama Muslim: Akar Historis Permasalahannya","Text","","","Penerbit Pustaka-Perpustakaan Salman Institut Teknologi Bandung","1986","","","2X8.4 HEL","Indonesia","Bandung","2X8.4","","","","<Pustaka><HELMI, Mustafa.>","","<19860330><19860325><20180458>"
"'Umar bin Khaththab yang Agung; Sejarah dan Analisis Kepemimpinannya","Text","","","Pustaka","1994","","","2X9.22 NUM u","Indonesia","Bandung","2X9.22","","","","<Pustaka><NU\'MANI, Syabli.><Karsijo Djojosuwarno><Ammar Haryono>","<Khulafaurrasyidin - Umar bin Khaththab>","<19950052><19950047><20180411>"
"Tokoh-Tokoh Muslim Pengukir Zaman","Text","","","Penerbit Pustaka-Perpustakaan Salman Institut Teknologi Bandung","1998","","","2X9.8 USM","Indonesia","Bandung","2X9.8","","","","<Pustaka><USMANI, Ahmad Rofi'>","","<19980077><19980080><20180459>"
"Wanita dan Hak-Haknya dalam Islam","Text","","","Penerbit Pustaka-Perpustakaan Salman Institut Teknologi Bandung","1986","","","2X6.4 MUT","Indonesia","Bandung","2X6.4","","","","<Pustaka><MUTAHHARI, Morteza.>","","<19861076><20180316>"
"Islam dan Khilafah; Kritik Terhadap Buku Khilafah dan Pemerintahan dalam Islam, 'Ali 'Abdur Raziq","Text","Cet. 1","","","1985","","","2x6.13 rai","Indonesia","","NONE","","","","<Pustaka><RAIS, Dhiya\' ad-Din ar.>","","<19850955><19850958><20180347>"
"Islam dan Kemiskinan","Text","","","Penerbit Pustaka-Perpustakaan Salman Institut Teknologi Bandung","1988","","","2X6.3 MUB","Indonesia","Bandung","2X6.3","","","","<Pustaka><QARDHAWI, Yusuf.><SAEFUDDIN, A.M><MUBYARTO><RAHARDJO, M. Dawam><TJIPTOHERIANTO, Prijono>","","<19880258><19880253><20180343>"
"Pendekatan Ilmiah Tentang Eksistensi Tuhan dan Makhluk CiptaanNya","Text","Cet. 1","","Pustaka","1983","vi+76 hlm.; 17 cm","","2X3.1 SAB","Indonesia","Bandung","2X3.1","","","","<Pustaka><SABOE, Haji A.>","","<19920171><19920173><19850510><19850517><20170292><20180375>"
"Hukum Darurat dalam Islam","Text","Cet. 1","","Penerbit Pustaka-Perpustakaan Salman Institut Teknologi Bandung","1985","vii + 64 hlm. ; 21 cm","","2x4.02 MUS h","Indonesia","Bandung","2x4.02","","","","<Pustaka><MUSLEHUDDIN, Mohammad>","<Samsoe B><Ushul Fikih>","<20170545><20180286>"
"Dibina di dalam Islam","Text","","","Penerbit Pustaka-Perpustakaan Salman Institut Teknologi Bandung","1981","","Seri Pustaka Perspektif Islam","2X0 IRU","Indonesia","Bandung","NONE","","","","<Pustaka><IRVING, TB.>","","<20180409><20180410>"
"Haji hasan mustapa jeung karya karyana","Text","","","Penerbit Pustaka-Perpustakaan Salman Institut Teknologi Bandung","1989","xvi + 507 hlm; 23 cm","","928.1 ROS h","Indonesia","Bandung","928.1","","","","<Pustaka><ROSIDI, Ajip.>","<Biografi sastrawan>","<20180499>"
"Perjalanan ke Akhirat","Text","","","Penerbit Pustaka-Perpustakaan Salman Institut Teknologi Bandung","1985","92 Hal.","","813 SOE p","Indonesia","","813","","","","<Pustaka><SOEHERMAN, Djamil.>","","<20180493>"
"Jante Arkidam","Text","Cet. 1","","Penerbit Pustaka-Perpustakaan Salman Institut Teknologi Bandung","1898","","","819 ROS j","Indonesia","Bandung","819","","","","<Pustaka><ROSIDI, Ajip.>","","<20180290>"
"Mayarakat Madani","Text","Cet. 2","","GIP","1999","","","2X9.1 UMA  m","Indonesia","Jakarta","2X9.1","","images_(23).jpg","","<UMARI, Akram Hdiyauddin.>","<Sejarah Islam - Zaman Nabi Muhammad SAW>","<20000058>"
"Fatwa-fatwa Syiah Sesat","Text","Cet. 1","","ANNAS","2018","","","2x8.2 TIM f","Indonesia","Bandung","2x8.2","","","","<Tim Aliansi Nasional Anti Syiah (ANNAS)>","","<20180524>"
"Thank You Problem 4; Sabar dan Syukur","Text","Cet. 1","9789791645553","Buana Media","2008","","","2x5.1 EFF t","Indonesia","Jakarta","2x5.1","","","","<EFFENDY, Yudy.>","","<20180528>"
"Thank You Problem 1; Masalah Membawa Hikmah","Text","Cet. 1","9789791645522","Buana Media","2008","","","2x5.1 EFF t","Indonesia","Jakarta","2x5.1","","","","<EFFENDY, Yudy.>","","<20180529>"
"Thank You Problem 2; Masalah Mampu Melahirkan Kesadaran Bahwa Setiap Orang Memiliki Potensi Kaya","Text","Cet. 1","9789791645539","Buana Media","2008","","","2x5.1 EFF t","Indonesia","Jakarta","2x5.1","","","","<EFFENDY, Yudy.>","","<20180530>"
"Thank You Problem 3 Masalah Berakhir pada Kekuatan Iman","Text","Cet. 1","9789791645546","Buana Media","2008","","","2x5.1 EFF t","Indonesia","Jakarta","2x5.1","","","","<EFFENDY, Yudy.>","<Keimanan>","<20180527>"
"Pengakuan Pejuang Khilafah","Text","Cet. 1","","Gading","2017","","","920 HUS p","Indonesia","Yogyakarta","920","","","","<HUSAIN, Ed.><Rh. Widada>","","<20170961><20170962>"
"Wajah Terlarang","Text","Cet. 1","9786020809359","Gading","2017","","","823 LAT w","Indonesia","Yogyakarta","823","","","","<LATIFA><Asmarani Februandari>","","<20170959><20170960>"
"Manual Advokasi Resolusi Konflik Antar-Enik  dan Agama","Text","Cet. 1","","Ciscore","1999","","","303.69 JAM m","Indonesia","solo","303.69","","","","<JAMUIN, Ma'arif.>","","<20170953>"
"Perkembangan dan Pemurnian Tasawuf","Text","Cet. 2","9786020822303","Republika Penerbit","2017","","","2x5.2 HAM p","Indonesia","Jakarta","2x5.2","","","","<HAMKA><Muh. Iqbal Santosa>","","<20180518>"
"The Elements of Moral Philosophy","Text","ed. 4","","McGraw Hill","","","","170 RAC e","English","","170","","","","<RACHELS, James.>","<Filsafat Moral>","<20180526>"
"Khutbah Jumat Salman 2015","Text","","978-602-61723-2-7","YPM Salman ITB","2018","","","2x4.19 SAL k","Indonesia","Bandung","2x4.19","","","Tim Khatib Salman ITB","<SALMAN, Tim Khatib>","","<20180522><20180521>"
"Kesatupaduan Manusia dan Alam","Text","","","Penerbit Pustaka-Perpustakaan Salman Institut Teknologi Bandung","1985","","","2X0.5 DJA","Indonesia","Bandung","2X0.5","","","","<Pustaka><DJAMIL, Damanhuri.>","","<19850647><19850641><19850643><20180330><20180323>"
"Integralisme; Sebuah Rekontruksi Filsafat Islam","Text","Cet. 1","","","1983","","","2x6.1 MAH i","Indonesia","","2x6.1","","img00785-20121226-1839.jpg.jpg","","<Pustaka><MAHZAR, Armahedi.>","","<19830058><20180342><20180390>"
"Penjungkirbalikan Dunia Islam","Text","Cet. 1","","","1986","","","2x0 SAI p","Indonesia","","2x0","","","","<Pustaka><SAID, Edward W.>","","<19860006><19860005><20180414><20180325>"
"Mekanika Hari Qiamat dan Hidup Sesudah Mati","Text","Cet. 1","","","1992","","","2x3.5 MAH m","Indonesia","","2x3.5","","","","<Pustaka><MAHMUD, S. Bashiruddin.>","","<19920024><20180372>"
"al-Kindi; Tokoh Filosof Muslim","Text","Cet. 1","","","1983","","","2x7.11 ATI a","Indonesia","","2x7.11","","","","<Pustaka><ATIYEH, George N.>","","<19830289><20090529><20180408><20180334>"
"Indonesia Kuasa Ekonomi ke-5 Besar Dunia Sebelum Tahun 2030","Text","Cet. 1","978-602-03-1494-9","Gramedia Pustaka Utama","2015","","","330 ASM i","Indonesia","Jakarta","330","","615203007_indonesia_kuasa_ekonomi_sc_.jpg","","<ASMI, Muhammad.>","","<20150351>"
"Laskar Syuhada; Kisah 10 Peminang Bidadari","Text","","","","","","","813 BAH l","Indonesia","","813","","","","<BAHRI, SAiful. dkk>","","<20120077>"
"Kudeta 1 Oktober 1965; Sebuah Studi tentang Konspirasi","Text","ed. 1","","Yayasan Obor Indonesia","2005","","","959.8036 FIC k","Indonesia","","959.8036","","","","<FIC, Victor M.>","<Sejarah Indonesia Sejarah Indonesia 1960 - 1969>","<20120456>"
"Islam in Modern History","Text","Cet. 3","","","1963","","","2x0 SMI i","Indonesia","","2x0","","","","<SMITH, Wilfred Cantwell.>","","<20110366>"
"Dalang Galau Ngetwit","Text","","","","","","","813 TEJ d","Indonesia","","813","","","","<TEJO, Sujiwo.>","","<20130012>"
"Saya Pilih Sehat dan Sembuh","Text","","","Dian Rakyat","","","","610 YEN s","Indonesia","","610","","","","<YEN, Tan Shot.>","","<20150383>"
"Belengggu Ilmuan dan Pengetahuan dari Hindia lama Sampai Orde Baru","Text","Cet. 1","","Kompas","2014","","","959.8 GOS b","Indonesia","","959.8","","","","<GOSS,Andrew>","","<20150066>"
"Young Sherlock Holmes; Death Cloud","Text","Cet. 1","","","2012","","","823 LAN","Indonesia","","823","","","","<LANE, Andrew.>","","<20150239>"
"Metode TaQua Cepat dan Mudah Belajar Menerjemahkan al-Qur'an 2","Text","","","","","","","492.7 SHA","Indonesia","","492.7","","","","<SHALEH, Aminuddin.>","","<20060466>"
"Jiwo Jancuk","Text","Cet. 3","","GagasMedia","2012","","","895 tej","Indonesia","","800","","","","<TEJO, Sujiwo.>","","<20160010>"
"The Best Chicken Soup of the Philosophers","Text","","","","","","","100 KAR","Indonesia","","100","","images_(50).jpg","","<KARTANEGARA, Mulyadhi.>","","<20120133>"
"Rubiah Jika aku Boleh Memilih","Text","Cet. 1","","OReilly","2014","","","813 SAN r","Indonesia","","813","","","","<SANG,Dona>","","<20150071>"
"Sejarah Perempuan Indonesia Gerakan & Pencapaian","Text","Cet. 1","","Kompas","2008","","","904 STU s","Indonesia","","904","","","","<DE STUERS,Cora Vreede>","","<20150085>"
"Zikir Menyingkap Kesadaran Ruhani","Text","","","","","","Kafe Tasawuf","2x5.4 BUS z","Indonesia","","2x5.4","","","","<BUSYE, Motinggo.><Quito R. Motinggo>","","<20050045>"
"Bahagianya Merayakan Cinta","Text","Cet. 14","","Apress","2014","","","2x4.3 fil","Indonesia","","2x4","","","","<FILLAH, Salim A.>","","<20140625>"
"Sabda Palon; Geger Majapahit","Text","Cet. 1","","Dolphin","2013","","","813 SHA s","Indonesia","","813","","","","<SHASHANGKA, Damar.>","","<20130331>"
"Obat Lemahnya Iman","Text","","","","","","","2x3 usm","Indonesia","","NONE","","","","<MUNAJJID, Muhammad Sholih al.>","","<20030082>"
"Sukses dengan Soft Skill","Text","Cet. 1","","Direktorat pendidikan ITB","2005","21 cm","","378.1542 PUT s","Indonesia","Bandung","378.1542","","","","<PUTRA, ichsan s>","<Kampus>","<20180297>"
"The Blue Between Sky and Water: Kisah Keluarga, Cinta, dan Palestina","Text","Cet. 1","978-602-402-034-7","Qanita","2016","","","823 ABU b","Indonesia","Bandung","823","","","","<ABULHAWA, Susan><Berliani Mantili Nugrahani>","","<20160460>"
"Pejuang-pejuang Kali Pepe","Text","Cet. 1","","Pustaka","1984","","","813 SUH p","Indonesia","Bandung","813","","","","<Pustaka><SUHERMAN, Djamil.>","","<20091147><20180384>"
"Sains dan Peradaban di Dalam Islam","Text","Cet. 1","","Pustaka","1986","","","2x0.5 NAS s","Indonesia","Bandung","2x0.5","","","","<Pustaka><NASR, Hossein.>","<Islam dan Ilmu Murni>","<19860230><20180338><20180307>"
"Sains, Teknologi dan Pembangunan di Dunia Islam","Text","Cet. 1","","Pustaka","1989","","","2x6.14 SAR s","Indonesia","Bandung","2x6.14","","","","<Pustaka><SARDAR, Ziauddin.>","<Perubahan Sosial dalam Islam>","<19890038><20180378><20180391>"
"Kehidupan yang Kekal","Text","Cet. 1","","Pustaka","1984","","","2x3.5 MUT k","Indonesia","Bandung","2x3.5","","","","<Pustaka><MUTAHHARI, Murtadha.>","","<19840290><19840287><19840285><20180305>"
"Qasidah Cinta","Text","","","Pustaka","1993","","","811 ZUH","Indonesia","Bandung","811","","","","<Pustaka><ZUHRI, Muhammad.>","<Puisi>","<19930021><19930018><20180429><20180428><20180427><20180426><20180425><20180300>"
"Israel dan praktek-praktek zionisme","Text","","","Penerbit Pustaka-Perpustakaan Salman Institut Teknologi Bandung","1988","ix + 182 hlm; 21 cm","","320.54095694 GAR i","Indonesia","Bandung","320.54095694","","","","<Pustaka><GARAUDY, R.>","<Zionisme>","<20180502>"
"Islam tentang kebersihan dan kesehatan","Text","","","Penerbit Pustaka-Perpustakaan Salman Institut Teknologi Bandung","1995","41 hlm; 17 cm","","2X4.1 FAR i","Indonesia","Bandung","2X4.1","","","","<Pustaka><FARIDL, Miftah.>","<Thaharah><Bersuci>","<20180495>"
"Du'a: hiji pituduh sarta conto-conto","Text","","","Penerbit Pustaka-Perpustakaan Salman Institut Teknologi Bandung","1984","173 hlm; 18 cm","","2X5.4 FAR d","Sunda","Bandung","2X5.4","","","","<Pustaka><FARIDL, Miftah.>","<Doa dan Zikir>","<20180494>"
"Poligami","Text","Cet. 1","","Penerbit Pustaka-Perpustakaan Salman Institut Teknologi Bandung","2007","167 hlm; 22 cm","","2X4.315 FAR p","Indonesia","Bandung","2X4.315","","","","<Pustaka><FARIDL, Miftah.>","<Poligami>","<20180497>"
"Dewa dewa bumi","Text","","","Penerbit Pustaka-Perpustakaan Salman Institut Teknologi Bandung","1992","34 hlm; 18 cm","","891.4 GIB d","Indonesia","Bandung","891.4","","","","<Pustaka><GIBRAN, Kahlil.>","<Sastra India>","<20180496>"
"Waosan babad galuh: dari prabu ciungwanara hingga prabu siliwangi (Naskah kraton kasepuhan cirebon)","Text","Cet. 1","","Pustaka","2009","xxi + 426 hlm; 24 cm","","819 WAH w","Indonesia","Bandung","819","","","","<Pustaka><WAHJU, Amman N.>","<Sastra Sunda><Babad>","<20180498>"
"Nafiri","Text","","","Penerbit Pustaka-Perpustakaan Salman Institut Teknologi Bandung","1983","58 Hal","","811 SOE n","Indonesia","","811","","","","<Pustaka><SOEHERMAN, Djamil.>","","<20180492>"
"Nafiri","Text","","","Penerbit Pustaka-Perpustakaan Salman Institut Teknologi Bandung","1983","58 hlm","","811 SOE","Indonesia","Bandung","811","","","","<Pustaka><SOEHERMAN, Djamil.>","","<19830450>"
"Wanita di Dalam al-Qur'an","Text","Cet. 1","","Pustaka","1994","","","2x6.152 2 MUH w","Indonesia","Bandung","2x6.152 2","","","","<Pustaka><MUHSIN, Amina Wadud.>","<Wanita dalam Pandangan Islam>","<19940035><20180387>"
"Islam Fundamentalis dan Fundamentalis Lainnya","Text","Cet. 1","","Pustaka","1993","","","2x3.96","Indonesia","Bandung","2x3.96","","","","<Pustaka><GARAUDY, R.>","","<19930023><19930030><20180382>"
"Sakerah","Text","","","Pustaka","1985","","","813 SOE","Indonesia","Bandung","813","","","","<Pustaka><SOEHERMAN, Djamil.>","","<20180383>"
"Panggilan Islam Terhadap Wanita","Text","Cet. 1","","Pustaka","1986","","","2x6.1522 RID p","Indonesia","Bandung","2x6.1522","","","","<Pustaka><RIDHA, Muhammad Rasyid.>","<Wanita dalam Pandangan Islam>","<19860074><19970078><20180340><20180341><20180287>"
"Fiqhul Akbar","Text","Cet. 1","","Pustaka","1988","","","2x0 HAN","Indonesia","Bandung","2x0","","","","<Pustaka><HANIFAH, Abu.><Imam Syafi\'i>","<Agama Islam>","<19880426><19880427><20180361><20180360><20180359>"
"Tentang Teori Politik Islam","Text","","","Pustaka","1987","","","2x6.2 KHA t","Indonesia","Bandung","2x6.2","","","","<Pustaka><KHAN, Qamaruddin.>","","<19870134><20180332><20180321><20180345><20180379>"
"Khasanah Busana Muslimah","Text","Cet. 1","","Pustaka","1993","","","2x4.95 HID","Indonesia","Bandung","2x4.95","","","","<Pustaka><HIDAYAT, Rachmat Taufiq.>","","<19930046><20180362><20180373>"
"The McGraw-Hill Reader","Text","","","","","","","808.0427 MUL m","English","","808.0427","","","","<MULLER, Gilbert H.>","","<19880542>"
"Buku Pintar Khutbah Rasulullah","Text","Cet. 1","","Zaman","2013","","","2x4.1 JAR b","Indonesia","","2x4.1","","images_(55).jpg","","<JARRAH, Nawaf al-,><ARIFIN, Muhammad Zaenal.>","","<20130140>"
"Skripsi Krispi; Renyahnya Kisah Mahasiswa Nyaris Lulus","Text","","","","","","","813 ARI s","Indonesia","","813","","","","<ARIEFANSYAH, Miyosi.><Ifa Avianty>","","<20130212>"
